-0.80337286	-0.12599231	-0.22684908	-0.59636974	0.43124706	0.11988295	0.48308885	-0.18420608	-0.54714835	0.086699404	0.4614319	-0.19238347	-0.049379587	0.45997864	-0.34755924	0.4627819	-0.0891148	0.5019683	0.39097503	-0.19096169	0.8918904	-0.10144849	0.3983363	0.23066834	0.11798531	-1.0564032	0.06270258	0.040959146	-0.18412434	0.5196695	0.3233194	-0.52339786
-0.64150834	-0.08820741	-0.38989925	-0.31444204	0.047089368	-0.1920865	1.1428444	-0.24111827	0.693366	-0.3275717	-0.364743	-0.039591126	-0.16191198	-0.21451008	0.1677582	0.21130121	0.47629523	0.650962	0.5195863	-0.16585767	0.6066764	-0.49992138	0.46179083	-0.4779528	0.7607196	-0.7418534	0.14698616	0.2375317	-0.5625552	0.17755815	0.54756546	0.11908732
0.4253564	-0.48306227	-0.8226858	0.37909523	-0.35182276	-0.68481445	0.32931432	0.4830391	-0.4207346	-0.07309856	-0.04975342	-0.024950428	0.233367	0.46196225	-0.26862684	-0.28471676	-0.49582523	0.34403908	-0.044988524	0.109051235	0.33737984	-0.54447246	0.4590239	0.05963969	0.5039684	-0.61576766	0.25603107	-0.08982937	0.024347512	-0.30646992	-0.10779915	-0.1843123
-0.99613404	-0.30948004	-0.15771775	0.31772897	0.45735455	0.31133327	1.0257012	-0.4011232	0.12761752	0.32849705	-0.12665994	0.1640286	-0.48399484	0.39941606	-0.82886285	0.3006575	-0.7475802	0.5471211	0.11875723	0.03873341	-0.4095216	-0.19916591	-0.06256655	0.12014809	0.11706799	0.35613903	-0.19416207	-0.9359761	-0.3259268	-0.542791	0.91606325	-0.5275071
-0.37675723	0.035319667	0.39196038	-0.1890328	0.46030048	0.40746182	1.3259616	0.1273721	-0.5396552	-0.47272944	-0.3643155	0.5715643	0.20242807	-0.9536599	-0.0476879	-0.1457802	-0.3474811	-0.021810135	0.49258316	0.40509886	-0.106569216	0.74865067	0.11341871	-0.5249634	-0.42166337	-0.26822346	0.5131814	1.0591863	0.0052482	0.8389529	0.21662898	0.74991536
0.23081817	0.32532343	0.6671792	-0.35747802	-0.042176034	-0.47177383	0.14519046	-0.8915299	0.38901815	0.06520734	-0.36860687	-0.0032596423	-0.7298368	0.03670821	-0.08238091	0.9366591	1.2791345	0.05761693	1.0876547	-0.4446695	-0.1849392	-0.50375056	0.3327026	-0.47860584	0.16941307	-1.644735	0.054192115	0.46222463	0.16025575	-0.2683908	0.35100967	-0.23254368
-0.46522093	-0.00889676	0.027454289	-0.24203137	-0.6170063	0.61919016	0.0689154	0.30418882	-0.26773152	0.66076803	-0.80584526	-0.38587332	-1.6086794	-0.5523749	-0.19855955	-0.10846624	-0.12236989	-0.23351267	0.89174926	0.7191053	-0.07425281	0.2801054	0.5567903	1.6847461	-0.09535558	-0.43968654	-0.2819363	0.11772478	-1.4101901	-0.06021729	-0.25405127	-0.3230606
0.12394835	0.011155757	-0.082135126	-0.041937422	-0.6653151	-0.03343113	0.34629884	0.45235515	-0.21668094	0.47551224	-0.090717606	-0.10259187	0.09918344	0.14614688	-0.22954257	-0.81229943	0.033475887	0.09005249	-0.34519485	0.39377606	0.1644882	-0.22089896	0.41531223	-0.18500899	0.26304424	-0.60709304	1.0316257	0.8258489	0.68338245	0.26004943	-0.22959353	-0.5878858
0.68391734	-0.68407786	-0.037835926	0.40178895	-0.7559524	-0.34222507	-0.36130065	0.58359617	-0.34214616	0.23730609	0.2602364	-0.33315653	0.6690568	0.083076246	-0.01596959	-0.22622184	0.4988244	-0.026375988	0.3423704	0.11894151	-0.024919668	-0.18482722	0.43605268	0.46870956	0.579675	-0.59073776	-0.12537292	-0.16266727	0.61659294	-0.18229792	-0.1642288	-0.5908161
0.2379639	0.13003057	-0.90015453	-0.054758552	-0.3090547	-0.5575516	-0.28211647	0.34120136	-0.70616096	0.08778176	0.20185421	-0.025414335	0.3913262	-0.55428046	-0.08199997	0.34940678	-0.47209898	0.9006827	-0.19241104	0.63101643	-0.46506903	0.5704523	0.45562336	0.023503056	-0.30049497	-0.5711116	0.9347731	0.2666415	0.12406039	0.21562071	0.24838024	-0.14868909
0.7742751	-0.45912978	0.03400242	0.23261656	-1.1818848	0.046367675	-0.9446747	0.8287651	0.13483566	0.9338331	0.25957054	-0.349811	0.44104043	-0.15313126	0.5286428	-0.2969819	0.46357578	-0.07745258	0.60528606	0.2902653	0.13308294	0.06467664	0.40878287	-0.061333075	0.21139964	-1.0895171	0.38107824	-0.1217663	0.20484613	-0.6415695	-0.15112907	-0.6155631
-0.90058416	0.52173525	-0.2045182	-0.4920045	-1.2265433	-0.056153927	0.83229625	0.08185018	-0.86745155	-0.71935385	-0.27136666	0.68278354	0.07513617	-0.31648448	-0.46331766	0.76032805	0.96551317	0.93815845	-0.5093313	-0.043242387	-0.8439849	-0.13385272	-0.27923444	-0.75335884	-1.1576781	0.13258332	-0.2515554	0.40712044	-0.13309164	0.75755376	0.6032619	-0.8666247
-0.55892086	0.5151814	0.19705126	0.17753106	0.63778883	0.34844998	0.6185853	-0.13261913	-0.37504303	0.33991572	-0.6515433	0.3835087	-0.08932445	-1.3598655	-1.0171428	-0.61157656	-0.08669147	-0.02254897	0.76749384	0.28276494	-0.23156184	0.9858193	0.60814226	-0.41070437	-0.7705294	-0.33233756	0.48149848	0.39972565	-0.41055357	0.44901496	-0.73961055	0.5469097
0.22841837	0.3264115	0.27358446	0.23909338	-0.18502383	0.2182466	0.8563443	0.111803286	-0.8571767	-0.30615863	0.17559981	0.5910085	0.09520357	-0.68617254	-0.2502346	0.047703512	-0.5532837	0.22020158	0.16716811	0.40497667	-0.4779039	0.7106441	0.0463691	-0.13635762	-0.6403914	0.2589228	0.57593185	0.67953926	0.19819513	0.31895497	0.18601586	0.3796534
-1.2321758	-0.48591673	-1.2115633	0.4456159	-0.11285404	0.574723	0.87973243	-0.5599624	-0.23299316	0.31131113	-0.9603161	-0.47161353	-1.4635514	0.09746832	-0.89334553	0.7341035	0.20982286	-0.44323948	0.8185481	0.021565171	0.5445553	0.16208906	0.62088037	0.2485472	-0.4139128	-0.0029688796	1.3421863	-0.6256879	0.24971685	0.44376165	1.2111576	0.35926604
-0.24898958	0.009675218	-0.10034884	-0.07354175	-0.022183733	0.23343693	0.6059662	-0.07981837	-0.14288533	-0.20965727	0.20751953	-0.008610343	-0.9597158	-0.9341269	-0.29992685	0.22245894	0.10799235	-0.16395892	0.3313262	0.5955334	-0.30146474	1.0379332	0.14162974	0.045591608	-0.28537562	-0.06616114	0.20390992	0.64374447	-0.57224	-0.034636907	-0.3488518	-0.09717724
-0.8583991	-0.022127742	-1.3775371	-0.81989855	-0.63487864	-0.36875355	0.33756903	0.20534241	0.833291	0.10610045	0.72975045	1.3692745	0.09915335	-1.0748999	-0.9919814	-0.46102256	-0.2775788	-0.33182985	-0.5080391	0.6897016	-0.70040125	0.1978006	0.6254278	0.9860061	-1.3377988	0.25321954	0.013812339	1.6756653	0.7949007	0.43591902	0.34048206	-0.6184887
-0.2644233	-0.6163012	-0.58059347	0.035549197	-0.1967972	0.077595815	0.06458258	0.17818333	-0.17886119	-0.07519385	-0.38587427	-0.28196868	0.22464596	-0.06721515	0.029226994	0.18140213	0.24382256	-0.2951849	0.3577027	0.100519955	-0.16236244	0.31268838	0.7542297	0.14347734	0.07026493	-0.94063246	0.35804906	0.1639442	-0.3769155	-0.25297356	-0.7006286	-0.40195614
-0.98451596	-0.13157225	0.15445712	-0.0041980282	0.36402616	0.58697057	0.81096065	-0.6728278	-0.1791089	0.24233736	0.35471871	0.029820336	-0.006363568	-0.44923985	-0.483052	0.6121929	-0.70900124	0.6101085	0.3354355	0.7396045	-0.8430867	0.19365448	-0.017635237	-0.014999869	-0.057001095	0.5414905	0.044250194	-0.37589675	0.083883286	-0.0020049068	0.8687272	-0.43134388
0.16930677	-2.445599	-0.5650503	-1.3378127	-1.145469	-0.6873613	1.3671532	0.24711694	0.2195462	1.8583026	0.19776422	-1.2097427	0.5854752	-0.09884099	0.8136021	-0.5091093	0.64091337	1.396575	1.185011	-1.5744705	1.1216066	-0.62617606	0.84090114	0.580979	-0.6012089	-0.48110086	-1.4746922	-1.3481009	1.4031255	-1.2359881	-0.022979138	-0.58720416
-0.6660863	0.2977874	-0.08553869	-0.18127778	-0.16553748	0.10120425	0.08249803	-0.020836405	-0.78116465	-0.4507017	0.70006454	-0.030137822	0.26371074	-0.30560303	-0.60097015	0.04130842	0.147078	0.63598156	0.5314128	0.89866555	-0.5202008	0.40918222	-0.6024715	-0.25987664	-0.68105024	0.26371828	1.0704567	0.37557617	0.037174255	0.23010425	0.31374863	0.36870986
-0.4469658	0.064375505	-0.2584665	-0.2653843	-0.31629482	0.30484453	0.37806362	-0.32214576	0.058250606	0.07307136	-0.13644055	-0.25676402	-1.0662357	-0.34478584	-0.31189042	0.102667175	0.6230336	-0.2735631	0.060575984	0.5386375	-0.5225068	0.96224785	0.14919172	0.4726951	-0.19539441	-0.51231414	0.5145057	0.15588619	-0.64143956	0.07507426	-0.42047924	-0.43829995
-0.662858	0.178024	0.6529741	-0.3585641	-0.09000314	0.3632142	1.3934011	-0.32851028	0.3468115	1.2460686	0.29447928	0.2683494	-0.15909158	-0.25598416	-0.80281454	-0.29569188	-0.5392331	0.115105875	-0.2966475	0.38347098	0.031533048	0.16734394	-0.17185298	0.26256236	0.21248715	0.32987446	0.44422075	-0.26520428	-0.2840195	0.0578998	1.0786625	-0.6852393
0.4638174	-0.86401147	0.23202772	-1.5439454	-0.10916414	0.25387153	-0.76553214	0.21603997	-0.46547735	-0.93087935	-0.63409054	-0.3106777	0.68593097	0.51843804	0.03860765	-0.15427196	0.39785886	0.07992333	0.75544155	0.17722689	0.9824271	-0.37292567	1.6429657	0.27201596	0.5714193	-1.2230314	0.7892367	0.107352644	0.023316555	-1.4964932	0.025748407	-0.3374393
-0.6585017	-1.0225399	0.75728995	0.047915336	-0.3050819	0.8407197	-0.40663305	0.03798846	0.5499709	0.9223452	-0.049169235	0.41735527	-0.53217757	0.112143055	-0.31214413	0.47987795	-0.18780778	0.22798431	0.9404825	0.058664918	-0.7166095	-0.22774112	0.029011516	0.41802764	0.02093337	0.18101934	0.1417606	-0.83658063	0.18740094	-0.9401947	0.49826372	-0.27757338
-0.5710442	-1.0229429	0.47815308	0.0324845	-0.057200324	0.38185465	0.1453722	-0.85370976	0.23405167	0.76093686	0.24412349	0.089490466	-0.29759637	-0.11948514	-0.8339091	0.3780608	0.07433198	-0.13223374	0.21429177	-0.20984502	-0.41510186	-0.18131708	-0.04292657	0.5856156	0.11545929	-0.05789239	-0.24726585	-0.9665059	-0.2553925	-0.9206768	0.5306691	-0.6143578
0.24901815	-0.20966545	-0.034629963	0.037287954	-0.6938476	0.24157159	-0.22575076	0.67062116	-0.72209096	0.48529196	0.039240673	-0.37431002	0.10799007	-0.42636812	-0.12495661	-0.3343492	-0.13811965	0.056016885	0.11641168	0.9892947	0.1317112	-0.028467502	0.3361024	-0.30332032	-0.4192559	-0.3807641	1.0929637	0.6630022	0.7523009	0.22059768	0.11115059	-0.12050204
-1.3299751	0.11597061	-0.16940774	0.057321656	-0.5889676	1.9109098	0.18665501	0.678885	-0.44487813	1.0623049	-0.20251557	0.28820723	-2.0865886	-1.2901044	-1.341773	0.7519356	0.29855433	-0.15263441	-0.7053399	0.029695526	0.3348312	0.40806034	-0.11852136	-0.091840975	0.45303926	-0.830589	0.29541126	-0.21336602	0.39005038	-0.8658828	1.1856623	0.24848403
-0.48730883	0.48609877	0.12290215	-1.1437578	-0.92093545	0.012619121	0.7597219	-0.4795755	-0.30135253	-0.46581104	-0.3171064	0.11902439	-1.2208987	-0.8251351	-0.23088314	0.82280433	1.1892052	0.48314923	-0.38366094	0.5066896	-0.17603436	-0.44343528	1.0286036	-0.80277795	-0.34027097	-0.43894166	0.11162022	-0.06718968	-1.164366	-0.1750188	0.40288863	0.11201328
-1.2762991	-0.21121752	-0.26801085	0.061209705	0.30116874	0.37022296	0.49487185	-0.12570715	0.5164746	0.009315765	-0.16180493	-0.3466207	-0.5445244	-0.6696716	0.13912524	0.47872967	0.1968237	0.21760531	0.48856014	0.34590504	-0.23848273	0.83986026	0.33994615	0.29405594	0.041823838	-0.012431988	-0.04475076	-0.58815616	-0.7989098	-0.2120536	0.21847579	-0.7585523
-0.69382316	-0.29190832	-0.50755674	-0.12923732	-0.85422033	0.98566425	0.037520595	0.48753026	-0.059836574	0.3153674	-0.29075548	-0.028579	-1.3518674	-0.6329183	-0.58796835	0.15127704	-0.1413567	0.1517793	0.39748803	0.019306894	-0.5379529	0.9279346	0.4785065	0.5112724	1.0803138	0.0368619	-0.21334212	0.019875443	-0.51384777	0.29565156	-0.40809307	0.3391018
-0.67988867	-0.5639782	-0.8084583	0.06398141	-0.65979654	0.28202114	0.52799624	-0.95500374	-0.33778596	-0.13123786	-0.97802216	-0.31041372	-1.2047154	-0.08479807	-0.6558205	0.3461556	0.10196086	0.01698837	0.5313333	0.38172406	-0.33651805	0.2636674	0.5811367	0.84756416	0.30747142	0.06459292	0.028894935	-0.04975218	-0.6630292	0.56830955	-0.55699825	-0.112316445
0.055820577	0.35271218	-0.4018057	-0.0921159	0.77048796	-0.004490375	-0.10028477	-0.38338655	1.3447893	-0.0457107	0.15386687	0.9995836	-1.033731	-1.5328194	-1.9185159	-1.019616	0.3351772	-0.017512726	0.088329256	0.41718006	0.27761975	1.7236756	1.3691214	0.255537	-1.5681818	-0.7094343	-0.7647163	0.87105423	-0.18953018	-0.49735495	-0.39894456	-0.85033077
